ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
SDSSJ012729.86+334420.9,1237678807457465089,21.8744373108035,33.7391661651256,7761,301,3,136,GALAXY,22.48727,21.63344,20.28133,19.1554,18.38937
SDSSJ012624.19+323107.1,1237666213541118687,21.6008074674799,32.5186618622905,4829,301,1,159,GALAXY,24.29583,22.33419,20.51831,19.63493,19.25751
2MASSJ01221965+3221504,1237666214614728865,20.5819286856997,32.3640324048539,4829,301,3,157,STAR,17.88246,16.75673,16.29477,16.12289,16.04318
2MASSJ01223441+3220569,1237680316059549734,20.6433555537752,32.3491846348751,8112,301,5,57,STAR,17.21058,15.71632,15.19269,15.00524,14.90556
SDSSJ011940.04+334057.7,1237678893352092628,19.916871085566,33.6827120860366,7781,301,3,64,GALAXY,22.1613,21.20642,20.20383,19.30417,18.72371
SDSSJ012751.83+325557.7,1237678806383788463,21.9659865382661,32.9327010286653,7761,301,1,137,GALAXY,27.35789,21.19882,19.23673,18.43519,18.01804
SDSSJ012447.76+340948.6,1237666214078710085,21.1990037927337,34.1635179246238,4829,301,2,170,GALAXY,25.05259,21.79265,20.21556,19.21609,18.80479
2MASSJ01271642+3348574,1237666213541708090,21.8184410089969,33.8159438789863,4829,301,1,168,GALAXY,20.93294,18.63498,17.38489,16.87353,16.48466
SDSSJ012249.81+341039.6,1237666214615515314,20.7075650136079,34.177679201111,4829,301,3,169,STAR,17.98755,17.95249,17.60879,17.56456,17.67158
WHLJ012713.2+334952,1237666213541708111,21.8051806599615,33.8312453070605,4829,301,1,168,GALAXY,20.40623,17.87112,16.59458,16.10324,15.76726
SDSSJ012742.62+334004.1,1237678807457465262,21.9276154313301,33.6678264422219,7761,301,3,136,GALAXY,24.05923,21.45353,20.42973,19.70778,20.3096
CGCG502-088,1237678892816072736,21.9933403829473,32.9915045305598,7781,301,2,77,GALAXY,17.26173,15.54462,14.71943,14.33034,13.99313
SDSSJ012403.19+321909.0,1237666214077857877,21.0133365796425,32.3191982907341,4829,301,2,157,STAR,18.94211,17.719,17.76671,17.82466,17.87673
SDSSJ012558.89+340352.5,1237678893889552981,21.4953963968123,34.0645888450806,7781,301,4,73,GALAXY,26.55812,22.78222,21.20155,20.06448,19.57422
SDSSJ012048.08+335908.9,1237666215152321189,20.2003576047062,33.9858146164182,4829,301,4,168,GALAXY,22.51203,21.82473,20.78502,19.91945,19.62229
SDSSJ012741.36+334107.0,1237678807457465238,21.9223395369266,33.685293902946,7761,301,3,136,STAR,22.90717,21.95058,21.78844,21.94059,21.22683
SDSSJ012610.29+340231.8,1237678893889553148,21.5428785502277,34.0421691778973,7781,301,4,73,GALAXY,25.5085,21.35433,19.57653,18.85627,18.38224
SDSSJ012707.14+323906.3,1237678892279136486,21.779774214041,32.6517595444316,7781,301,1,76,GALAXY,23.61904,21.73055,20.08138,19.11661,18.58366
SDSSJ012339.61+321844.4,1237666214077858030,20.9150985633958,32.3123689599205,4829,301,2,157,STAR,19.61803,18.46523,17.97414,17.7613,17.66267
2MASSJ01253678+3224186,1237666213541052756,21.4031069688049,32.4050604752935,4829,301,1,158,STAR,19.65267,18.35047,17.79778,17.61987,17.5089
SDSSJ012431.09+321944.5,1237680312310759980,21.1295780045892,32.329039195262,8111,301,6,199,GALAXY,23.4301,22.72551,20.90442,19.9157,19.44926
NGC0468,1237666215151731164,19.9516470602098,32.7679007271163,4829,301,4,159,GALAXY,16.58445,14.88857,14.08452,13.64284,13.29758
2MASSJ01194906+3245517,1237666215151731165,19.9544962900023,32.7642636493809,4829,301,4,159,GALAXY,20.45556,18.3548,17.04815,16.4662,16.16694
SDSSJ012050.56+323110.5,1237680312310432184,20.2106638753507,32.5196049074131,8111,301,6,194,GALAXY,23.46186,20.6189,18.88695,18.23867,17.72148
2MASSJ01231505+3218482,1237680316059615264,20.8127978054401,32.3134077639144,8112,301,5,58,STAR,17.24106,16.1365,15.68951,15.49347,15.41119
SDSSJ012757.65+325734.4,1237678892816073287,21.9902197513402,32.9595804095289,7781,301,2,77,GALAXY,27.58036,22.04659,20.35924,19.33923,18.73065
WHLJ012757.7+325734,1237678892816073287,21.9902197513402,32.9595804095289,7781,301,2,77,GALAXY,27.58036,22.04659,20.35924,19.33923,18.73065
RMJ012757.7+325734.5,1237678892816073287,21.9902197513402,32.9595804095289,7781,301,2,77,GALAXY,27.58036,22.04659,20.35924,19.33923,18.73065
SDSSJ012729.65+324511.0,1237678892279136998,21.8735798091562,32.7530691387688,7781,301,1,76,GALAXY,23.57462,21.41669,20.04728,19.25239,18.81315
SDSSJ011934.36+325105.1,1237678892278416152,19.893192262127,32.8514573914872,7781,301,1,65,STAR,24.04102,21.05282,20.66648,20.62409,20.6788
2MASSJ01274912+3338298,1237678807457530358,21.9549732934513,33.6416804051776,7761,301,3,137,GALAXY,25.25938,21.51128,19.83825,18.73013,18.15723
SDSSJ011909.94+330803.4,1237678806383002208,19.791460256575,33.1342923286343,7761,301,1,125,GALAXY,22.34451,21.18999,20.48665,19.73393,19.94246
SDSSJ012033.25+323401.4,1237680312310366891,20.1385746638683,32.5670629671718,8111,301,6,193,GALAXY,24.38395,22.08598,20.64245,19.55185,18.96028
SDSSJ012807.05+332651.7,1237678893352878441,22.0293824465158,33.4477034663363,7781,301,3,76,STAR,21.55544,19.96185,19.68307,19.63754,19.60158
2MASSJ01273105+3345450,1237678807457464578,21.8795765421635,33.7625758038398,7761,301,3,136,GALAXY,23.48669,19.7552,18.14046,17.53304,17.22355
SDSSJ012716.10+335016.3,1237666213541708140,21.8171172549338,33.8378774759477,4829,301,1,168,STAR,20.14355,19.45572,19.22946,19.15272,18.92273
2MASSJ01200585+3240110,1237666215151731054,20.0244099493518,32.669841444195,4829,301,4,159,STAR,19.49235,18.18362,17.64,17.4383,17.36814
2MASXJ01231902+3412152,1237666214615581080,20.8291034620658,34.2043187266558,4829,301,3,170,GALAXY,19.90782,17.9423,16.90261,16.43011,16.05395
SDSSJ012807.92+330449.8,1237678892816073347,22.0330292758377,33.0805142923432,7781,301,2,77,GALAXY,25.75871,22.67221,20.95878,19.93179,19.24614
SDSSJ012040.84+335835.3,1237666215152321582,20.1701934790424,33.9764811146727,4829,301,4,168,GALAXY,26.14034,23.32224,21.43845,20.36563,19.87444
SDSSJ012300.65+321852.4,1237680316059550481,20.7527319488095,32.3145611103541,8112,301,5,57,GALAXY,21.3547,23.06319,21.21192,19.97833,19.29818
2MASSJ01232270+3218232,1237666214077857854,20.8446895911428,32.3064648082754,4829,301,2,157,STAR,19.24636,18.13966,17.59499,17.3779,17.28158
2MASSJ01210334+3228367,1237680312310431946,20.2639641360744,32.4769076322183,8111,301,6,194,STAR,18.96072,17.9308,17.5236,17.35614,17.3057
2MASSJ01220536+3221457,1237666214614728810,20.5223764536779,32.3627323989364,4829,301,3,157,STAR,23.52699,20.35096,18.77631,17.5826,16.93714
SDSSJ012301.18+321839.7,1237680316059550327,20.754945300442,32.3110316731306,8112,301,5,57,GALAXY,25.04344,23.9239,20.98602,19.69805,19.4124
SDSSJ011910.16+330507.7,1237678806383002480,19.7923585369942,33.0854797040528,7761,301,1,125,GALAXY,21.35162,21.17136,18.97882,18.08229,17.5553
SDSSJ011925.78+333730.3,1237678806919873390,19.8574632651192,33.6250996648201,7761,301,2,125,GALAXY,24.59473,23.30064,21.16734,20.0006,19.55593
SDSSJ012518.46+322132.3,1237680312310825462,21.3269476997889,32.3589893072928,8111,301,6,200,GALAXY,23.50509,22.18155,20.56832,19.622,19.15218
2MASSJ01251146+3220519,1237680312310825152,21.2977451991335,32.3477380213023,8111,301,6,200,STAR,18.73838,17.1472,16.52563,16.32747,16.23984
2MASSJ01242557+3218185,1237680316059681078,21.1065661868687,32.3050723414682,8112,301,5,59,GALAXY,21.97223,20.09504,18.46982,17.73977,17.28313
WHLJ012425.6+321818,1237680316059681078,21.1065661868687,32.3050723414682,8112,301,5,59,GALAXY,21.97223,20.09504,18.46982,17.73977,17.28313
SDSSJ011935.89+324812.4,1237680316596093115,19.8995361804909,32.8034381312618,8112,301,6,52,STAR,19.85437,18.80704,18.52859,18.39507,18.42589
SDSSJ012105.17+340329.9,1237666215152321386,20.2715713410527,34.0583134155317,4829,301,4,168,GALAXY,26.35065,21.97902,20.35744,19.41854,18.92718
2MASSJ01201062+3237314,1237666215151665438,20.0442596351588,32.6253935781034,4829,301,4,158,STAR,17.32909,15.7476,15.20311,15.0448,14.97026
SDSSJ012810.11+330213.9,1237678892816073872,22.0421644887822,33.0372100916583,7781,301,2,77,GALAXY,24.9765,23.08736,21.34483,20.01242,19.42031
2MASSJ01202045+3355568,1237678807456809211,20.0852504282229,33.9324113383027,7761,301,3,126,STAR,21.2091,18.35134,17.09064,16.5805,16.34994
UGC00841,1237678892278350216,19.7917507240202,33.0306279367245,7781,301,1,64,GALAXY,16.56989,15.16144,14.47522,14.1064,13.83535
2MASSJ01280918+3330316,1237678893352878510,22.0382497817531,33.5087931804271,7781,301,3,76,GALAXY,21.8187,19.52602,18.0547,17.46853,17.14197
SDSSJ012621.09+322752.7,1237666213541117967,21.5878954138406,32.4646469506835,4829,301,1,159,GALAXY,25.49862,20.56317,20.30872,18.66626,17.75647
2MASSJ01242778+3217546,1237680316059681005,21.1157408935306,32.298508193692,8112,301,5,59,STAR,20.58393,18.9653,18.29189,18.01754,17.863
SDSSJ011918.30+325513.0,1237678892278415859,19.8262633889192,32.9203074753257,7781,301,1,65,STAR,21.59331,20.85226,20.57849,20.42732,20.01001
SDSSJ011902.65+330740.8,1237678806383001805,19.761019210191,33.1279785572401,7761,301,1,125,STAR,20.95299,19.42209,18.72433,18.46498,18.41664
2MASSJ01185959+3316129,1237678892815221215,19.7484109231325,33.2702418127334,7781,301,2,64,GALAXY,24.69657,19.84721,18.30027,17.7272,17.35398
2MASSJ01235806+3216524,1237666214077857843,20.9919381519046,32.2811849033358,4829,301,2,157,STAR,17.34436,15.86264,15.30311,15.09892,15.03174
SDSSJ012818.20+332249.9,1237678893352943884,22.0758444954355,33.3805550131764,7781,301,3,77,GALAXY,25.56991,22.62478,20.5394,19.57366,19.19478
SDSSJ012226.97+341159.2,1237678893889224731,20.6124205130911,34.1997938650021,7781,301,4,68,STAR,18.81005,17.8785,17.55746,17.42378,17.37801
2MASSJ01191606+3255325,1237678892278415416,19.8169063213896,32.9257600696275,7781,301,1,65,STAR,17.52104,16.42465,16.05851,15.91906,15.86016
SDSSJ012316.40+321646.5,1237680316059615908,20.8183699060445,32.2795885593895,8112,301,5,58,GALAXY,26.62253,22.4087,20.49014,19.54789,18.7635
SDSSJ012305.65+341344.6,1237666214615581245,20.773577314646,34.2290644660592,4829,301,3,170,GALAXY,23.23332,20.50932,18.82591,18.24357,17.90113
SDSSJ011859.04+331905.7,1237678892815221484,19.7460076505577,33.3182751844744,7781,301,2,64,STAR,24.94646,20.69993,20.0387,19.76464,19.52257
2MASSJ01193608+3246126,1237680316596092990,19.9004048873652,32.7701478337649,8112,301,6,52,STAR,16.89337,15.66319,15.6339,15.64568,15.68748
2MASSJ01202311+3233105,1237666215151665662,20.0964491709457,32.5527419072695,4829,301,4,158,GALAXY,20.35644,19.2331,17.85938,17.27653,16.91353
2MASSJ01220163+3219575,1237666214614728777,20.5068435290755,32.3326838426823,4829,301,3,157,STAR,15.81353,14.64227,14.5456,14.57019,14.62452
SDSSJ012807.34+325618.9,1237678806383854071,22.0305877697382,32.9385947381484,7761,301,1,138,STAR,25.33607,21.177,20.95065,20.69495,20.76655
2MASSJ01211819+3406392,1237666215152386527,20.3258271869692,34.1109975596408,4829,301,4,169,GALAXY,22.28207,19.81704,18.13259,17.51572,17.11712
SDSSJ012548.55+322240.2,1237666213541053212,21.4522917932086,32.3778588347047,4829,301,1,158,GALAXY,24.85013,21.93638,20.32789,19.36309,18.91324
SDSSJ011919.07+333850.5,1237678806919873055,19.8294937231543,33.6473719293564,7761,301,2,125,GALAXY,24.08674,20.72361,18.97825,18.30862,17.90907
SDSSJ012348.62+321606.7,1237666214077858233,20.9526051105804,32.2685701825315,4829,301,2,157,STAR,21.60182,20.72115,20.76874,20.77702,20.12915
SDSSJ012430.55+341344.1,1237678807994008476,21.127318307374,34.2289250432807,7761,301,4,131,STAR,22.93859,21.72718,21.74022,21.55617,21.67209
SDSSJ012819.35+330518.8,1237678892816073902,22.080663620029,33.0885827653841,7781,301,2,77,GALAXY,23.20127,23.35706,21.04551,19.9045,19.36831
SDSSJ011859.75+330604.8,1237678806383001934,19.7489481020984,33.1012987241467,7761,301,1,125,STAR,21.2405,19.76256,19.12406,18.9246,18.77066
SDSSJ012546.09+322212.9,1237666213541053191,21.4420764439007,32.3702578608061,4829,301,1,158,GALAXY,24.32294,22.18709,20.50059,19.54915,18.97206
SDSSJ011902.43+332840.3,1237666215688929731,19.7601494875971,33.4778754028498,4829,301,5,164,GALAXY,25.16405,20.58733,18.78286,18.20024,17.74719
CGCG521-028,1237666213541773651,21.7589039141372,33.9554712959392,4829,301,1,169,GALAXY,16.81153,15.51339,14.88677,14.58182,14.3562
SDSSJ012550.95+322238.1,1237666213541052533,21.4623234556494,32.377257213665,4829,301,1,158,STAR,19.56304,18.59189,18.21997,18.09593,17.99746
SDSSJ012134.24+340847.8,1237678893889159760,20.3927018122756,34.1466230677002,7781,301,4,67,GALAXY,22.97589,22.38529,20.29407,19.43546,19.13782
SDSSJ012357.05+321558.3,1237666214077858444,20.9877121339847,32.2662111571123,4829,301,2,157,GALAXY,23.31064,22.91784,21.38494,20.32938,20.27169
2MASSJ01185967+3304327,1237678806383001801,19.7487531100601,33.0757545441891,7761,301,1,125,STAR,20.78181,18.72222,17.8096,17.50276,17.35647
SDSSJ012622.42+340430.9,1237678893889553287,21.5934259218552,34.0752496163441,7781,301,4,73,GALAXY,22.83867,21.21405,19.98929,19.24835,19.15477
SDSSJ012036.22+322946.8,1237680312310366662,20.150933115611,32.49634134423,8111,301,6,193,STAR,21.33479,20.59534,20.33218,20.18913,19.99285
SDSSJ012731.09+335039.0,1237678893889684815,21.8795665872599,33.8441877032207,7781,301,4,75,GALAXY,25.94806,23.11058,21.6249,20.15565,19.86671
SDSSJ011854.64+332045.8,1237666215688864751,19.7276808697222,33.3460681744247,4829,301,5,163,GALAXY,23.6239,21.53048,20.15494,19.17222,18.57721
